Parcela;Obs_parcela;N.;Nome_comum;Familia;;DAP;Altura;Altura_medida_estimada;Morta;Tipo;Ano;;
TLO_103a108;NA;2439;ABIURANA OLHO DE VEADO;Sapotaceae;;31,0;22,6;EST;NA;NA;2015;;
TLO_103a108;NA;2439B;INGA DE ARARA;Lecythidaceae;;11,8;12,0;EST;NA;NA;2015;;
TLO_103a108;NA;2440;ENVIRA FOFA;Burseraceae;;11,5;11,7;EST;NA;NA;2015;;
TLO_103a108;NA;2441;ABIURANA;Burseraceae;;42,8;27,0;EST;NA;NA;2015;;
TLO_103a108;NA;2442;RIPEIRO VERMELHO;Icacinaceae;;16,8;15,3;EST;NA;NA;2015;;
TLO_103a108;NA;2443;ABIURANA CASCA FINA;NA;;NA;NA;EST;M;NA;2015;;
TLO_103a108;NA;2444;ENVIRA AMARELA;Annonaceae;;12,0;12,1;EST;NA;NA;2015;;
TLO_103a108;NA;2445;INGA FERRO;Simaroubaceae;;43,8;27,4;EST;NA;NA;2015;;
TLO_103a108;NA;2446;ABIURANA;Sapotaceae;;25,0;19,8;EST;NA;NA;2015;;
TLO_103a108;NA;2447;ANGELIM RAJADO;Fabaceae;;21,7;18,1;EST;NA;NA;2015;;
TLO_103a108;NA;2448;MUIRAJIBOIA AMARELA;Fabaceae;;24,1;19,4;EST;NA;NA;2015;;
TLO_103a108;NA;2449;CASTANHA JARANA FG;Cecropiaceae;;20,0;17,2;EST;NA;NA;2015;;
TLO_103a108;NA;2450;MATAMATA AMARELO;Fabaceae;;12,6;12,5;EST;NA;NA;2015;;
TLO_103a108;NA;2451;CARAIPE;Rubiaceae;;12,8;12,7;EST;NA;NA;2015;;
TLO_103a108;NA;2452E;LOURO ARITU;Myrtaceae;;13,1;12,9;EST;NA;NA;2015;;
TLO_103a108;NA;2452;CARAMURI;Myristicaceae;;20,8;17,6;EST;NA;NA;2015;;
TLO_103a108;NA;2453;TACHI VERMELHO;Apocynaceae;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2454;ABIURANA OLHO DE VEADO;Chrysobalanaceae;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2455;ABIURANA BACURI;Fabaceae;;15,8;14,7;EST;NA;NA;2015;;
TLO_109a114;NA;2456;MUIRACATIARA;Rubiaceae;;28,2;21,3;EST;NA;NA;2015;;
TLO_109a114;NA;2457;BREU VERMELHO;Sapotaceae;;11,8;12,0;EST;NA;NA;2015;;
TLO_109a114;NA;2458;ABIURANA;Fabaceae;;29,3;21,8;EST;NA;NA;2015;;
TLO_109a114;NA;2459;SUCUPIRA PRETA;Euphorbiaceae;;14,5;13,8;EST;NA;NA;2015;;
TLO_109a114;NA;2459B;ACARIQUARA ROXA;Clusiaceae;;12,6;12,5;EST;NA;NA;2015;;
TLO_109a114;NA;2460;MUIRATINGA;Chrysobalanaceae;;17,1;15,5;EST;NA;NA;2015;;
TLO_109a114;NA;2461;ENVIRA TARIPUCU;Sapotaceae;;18,7;16,4;EST;NA;NA;2015;;
TLO_109a114;NA;2462;UCUUBA PUNA;Chrysobalanaceae;;26,5;20,5;EST;NA;NA;2015;;
TLO_109a114;NA;2463;GITO VERMELHO;Moraceae;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2463I;MATAMATA AMARELO;NA;;10,3;10,9;EST;NA;NA;2015;;
TLO_109a114;NA;2464;ABIURANA ABIU;Sapotaceae;;28,6;21,5;EST;NA;NA;2015;;
TLO_109a114;NA;2464A;ARACA BRAVO;Sapotaceae;;14,3;13,7;EST;NA;NA;2015;;
TLO_109a114;NA;2465;ENVIRA PRETA;Euphorbiaceae;;15,1;14,2;EST;NA;NA;2015;;
TLO_109a114;NA;2465C;MOELA DE MUTUM;Sapotaceae;;13,0;12,8;EST;NA;NA;2015;;
TLO_109a114;NA;2466;PAU MARFIM;Rubiaceae;;18,2;16,1;EST;NA;NA;2015;;
TLO_109a114;NA;2466B;BREU VERMELHO;Sapotaceae;;12,5;12,5;EST;NA;NA;2015;;
TLO_109a114;NA;2466I;EMBAUBA BENGUE;NA;;10,4;10,9;EST;NA;NA;2015;;
TLO_109a114;NA;2467;ACARIQUARA BRANCA;Sapotaceae;;16,5;15,1;EST;NA;NA;2015;;
TLO_109a114;NA;2468;PAJURAZINHO;Fabaceae;;34,0;23,8;EST;NA;NA;2015;;
TLO_109a114;NA;2468C;CASTANHA DE COTIA;Lecythidaceae;;12,1;12,2;EST;NA;NA;2015;;
TLO_109a114;NA;2469;SUCUPIRA PRETA;Fabaceae;;15,6;14,5;EST;NA;NA;2015;;
TLO_109a114;NA;2469F;BUCHUCHU CANELA DE VELHO;Fabaceae;;11,0;11,4;EST;NA;NA;2015;;
TLO_109a114;NA;2470;CARAIPE;Sapindaceae;;21,9;18,2;EST;NA;NA;2015;;
TLO_109a114;NA;2470D;BREU VERMELHO;Lecythidaceae;;11,4;11,7;EST;NA;NA;2015;;
TLO_109a114;NA;2471;CASTANHA VERMELHA;Apocynaceae;;58,7;31,6;EST;NA;NA;2015;;
TLO_109a114;NA;2471B;CARAIPERANA;Fabaceae;;10,8;11,2;EST;NA;NA;2015;;
TLO_109a114;NA;2471D;DIMA;Sapotaceae;;17,5;15,7;EST;NA;NA;2015;;
TLO_109a114;NA;2472;ABIURANA;Fabaceae;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2473;UXI AMARELO;Lecythidaceae;;17,5;15,7;EST;NA;NA;2015;;
TLO_109a114;NA;2470J;BREU VERMELHO;NA;;NA;NA;EST;NA;NA;2015;;
TLO_109a114;NA;2474;ANGELIM RAJADO;Tiliaceae;;44,2;27,5;EST;NA;NA;2015;;
TLO_109a114;NA;2475;ABIURANA;Sapotaceae;;23,4;19,0;EST;NA;NA;2015;;
TLO_109a114;NA;2476;MACUCU MURICI;Fabaceae;;49,9;29,3;EST;NA;NA;2015;;
TLO_109a114;NA;2477;MATAMATA AMARELO;Lecythidaceae;;18,9;16,5;EST;NA;NA;2015;;
TLO_109a114;NA;2478;ABIURANA ABIU;NA;;16,2;14,9;EST;NA;NA;2015;;
TLO_109a114;NA;2479;ARACA BRAVO;Burseraceae;;16,20;14,9;EST;NA;NA;2015;;
TLO_109a114;NA;2479F;ARACA;Siparunaceae;;10,9;11,3;EST;NA;NA;2015;;
TLO_109a114;NA;2480;JOAO MOLE;Chrysobalanaceae;;24,5;19,6;EST;NA;NA;2015;;
TLO_109a114;NA;2481;ABIURANA;Lecythidaceae;;29,0;21,7;EST;NA;NA;2015;;
TLO_109a114;NA;2481I;MUITATINGA;NA;;10,5;11,0;EST;NA;NA;2015;;
TLO_109a114;NA;2482;BREU VERMELHO;Fabaceae;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2482C1;INGA DE ARARA;Fabaceae;;12,4;12,4;EST;NA;NA;2015;;
TLO_109a114;NA;2482C2;LOURO FERRO;Melastomataceae;;11,5;11,7;EST;NA;NA;2015;;
TLO_109a114;NA;2483;FALSA RAINHA;Fabaceae;;12,0;12,1;EST;NA;NA;2015;;
TLO_109a114;NA;2484;ABIURANA;Annonaceae;;38,0;25,3;EST;NA;NA;2015;;
TLO_109a114;NA;2484I;MATAMATA AMARELO;NA;;10,3;10,9;EST;NA;NA;2015;;
TLO_109a114;NA;2485;PUPUNHARANA;Rubiaceae;;25,2;19,9;EST;NA;NA;2015;;
TLO_109a114;NA;2486;LOURO FOFO;Sapotaceae;;38,7;25,6;EST;NA;NA;2015;;
TLO_109a114;NA;2486F;MACUCU;Sapotaceae;;12,0;12,1;EST;NA;NA;2015;;
TLO_109a114;NA;2487;ABIURANA;Lecythidaceae;;14,5;13,8;EST;NA;NA;2015;;
TLO_109a114;NA;2488;BREU MANGA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2489;MUIRAJIBOIA JERIMUM;Euphorbiaceae;;23,2;18,9;EST;NA;NA;2015;;
TLO_109a114;NA;2490;ACARIQUARA ROXA;Chrysobalanaceae;;30,0;22,1;EST;NA;NA;2015;;
TLO_109a114;NA;2491;JARAI;Myristicaceae;;22,2;18,4;EST;NA;NA;2015;;
TLO_109a114;NA;2492;INGA VERMELHA;Sapotaceae;;16,3;15,0;EST;NA;NA;2015;;
TLO_109a114;NA;2493;MACUCU CHIADOR;Lecythidaceae;;15,7;14,6;EST;NA;NA;2015;;
TLO_109a114;NA;2494;MUIRATINGA;Lecythidaceae;;13,2;12,9;EST;NA;NA;2015;;
TLO_109a114;NA;2495;ROSADA BRAVA;NA;;34,9;24,2;EST;NA;NA;2015;;
TLO_109a114;NA;2496;UXI AMARELO;NA;;44,3;27,5;EST;NA;NA;2015;;
TLO_109a114;NA;2497;CARAIPE;NA;;20,7;17,6;EST;NA;NA;2015;;
TLO_109a114;NA;2498;ARACA BRAVO;NA;;34,8;24,1;EST;NA;NA;2015;;
TLO_109a114;NA;2499;UCUUBA PRETA;NA;;29,2;21,8;EST;NA;NA;2015;;
TLO_109a114;NA;2500;LOURO FOFO;NA;;14,8;14,0;EST;NA;NA;2015;;
TLO_109a114;NA;2501;UCUUBA PUNA;NA;;10,7;11,2;EST;NA;NA;2015;;
TLO_109a114;NA;2502;MACUCU FOFO;NA;;16,3;15,0;EST;NA;NA;2015;;
TLO_109a114;NA;2503;CUPIUBA;NA;;29,3;21,8;EST;NA;NA;2015;;
TLO_109a114;NA;2504;MACUCU FOFO;NA;;22,2;18,4;EST;NA;NA;2015;;
TLO_109a114;NA;2505;MUIRAJIBOIA PRETA;NA;;16,5;15,1;EST;NA;NA;2015;;
TLO_109a114;NA;2506;ABIURANA ABIU;NA;;24,1;19,4;EST;NA;NA;2015;;
TLO_109a114;NA;2507;CACAUI;NA;;12,5;12,5;EST;NA;NA;2015;;
TLO_109a114;NA;2508;CARAIPE;NA;;27,1;20,8;EST;NA;NA;2015;;
TLO_109a114;NA;2509;LOURO PIRARUCU;NA;;29,0;21,7;EST;NA;NA;2015;;
TLO_109a114;NA;2510;RIPEIRO VERMELHO;NA;;30,2;22,2;EST;NA;NA;2015;;
TLO_109a114;NA;2511;UCUUBA VERMELHA;NA;;16,0;14,8;EST;NA;NA;2015;;
TLO_109a114;NA;2512;ACARIQUARA BRANCA;NA;;15,2;14,3;EST;NA;NA;2015;;
TLO_109a114;NA;2513;RIPEIRO VERMELHO;NA;;14,0;13,5;EST;NA;NA;2015;;
TLO_109a114;NA;2514;ABIURANA OLHO DE VEADO;NA;;17,5;15,7;EST;NA;NA;2015;;
TLO_109a114;NA;2515;MATAMATA AMARELO;NA;;35,0;24,2;EST;NA;NA;2015;;
TLO_109a114;NA;2516;CORACAO DE NEGRO;NA;;13,4;13,1;EST;NA;NA;2015;;
TLO_109a114;NA;2516F;MATAMATA AMARELO;NA;;10,6;11,1;EST;NA;NA;2015;;
TLO_109a114;NA;2517;EMBAUBARANA;NA;;16,0;14,8;EST;NA;NA;2015;;
TLO_109a114;NA;2518;UXI AMARELO;NA;;27,7;21,1;EST;NA;NA;2015;;
TLO_109a114;NA;2518I;LOURO PRETO;NA;;10,7;11,2;EST;NA;NA;2015;;
TLO_109a114;NA;2519;LOURO CHUMBO;NA;;32,5;23,2;EST;NA;NA;2015;;
TLO_109a114;NA;2520;MUIRAJIBOIA AMARELA;NA;;20,3;17,3;EST;NA;NA;2015;;
TLO_109a114;NA;2521;INGA VERMELHA;NA;;29,5;21,9;EST;NA;NA;2015;;
TLO_109a114;NA;2522;MUIRAJIBOIA PRETA;NA;;13,0;12,8;EST;NA;NA;2015;;
TLO_109a114;NA;2523;FAVEIRA;NA;;50,3;29,4;EST;NA;NA;2015;;
TLO_109a114;NA;2524;RIPEIRO VERMELHO;NA;;16,4;15,0;EST;NA;NA;2015;;
TLO_109a114;NA;2525;LOURO ARITU;NA;;15,6;14,5;EST;NA;NA;2015;;
TLO_109a114;NA;2526;ABIURANA;NA;;31,7;22,9;EST;NA;NA;2015;;
TLO_109a114;NA;2527;BREU VERMELHO;NA;;19,6;16,9;EST;NA;NA;2015;;
TLO_109a114;NA;2527A;RIPEIRO VERMELHO;NA;;13,0;12,8;EST;NA;NA;2015;;
TLO_109a114;NA;2528;RIPEIRO VERMELHO;NA;;33,2;23,5;EST;NA;NA;2015;;
TLO_109a114;NA;2529;MACUCU FOFO;NA;;19,5;16,9;EST;NA;NA;2015;;
TLO_109a114;NA;2530;ABIURANA;NA;;46,5;28,2;EST;NA;NA;2015;;
TLO_109a114;NA;2531;INHARE;NA;;20,0;17,2;EST;NA;NA;2015;;
TLO_109a114;NA;2532;MATAMATA AMARELO;NA;;14,6;13,9;EST;NA;NA;2015;;
TLO_109a114;NA;2532I;CACAUI;NA;;10,3;10,9;EST;NA;NA;2015;;
TLO_109a114;NA;2533;LOURO ABACATE;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2534;TAUARI;NA;;25,2;19,9;EST;NA;NA;2015;;
TLO_109a114;NA;2535;MUIRATINGA;NA;;16,7;15,2;EST;NA;NA;2015;;
TLO_109a114;NA;2536;TACHI VERMELHO;NA;;23,2;18,9;EST;NA;NA;2015;;
TLO_109a114;NA;2536H;MATAMATA AMARELO;NA;;12,0;12,1;EST;NA;NA;2015;;
TLO_109a114;NA;2537;ABIURANA;NA;;14,4;13,8;EST;NA;NA;2015;;
TLO_109a114;NA;2538;BREU VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2539;CARDEIRO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2540;UCUUBA PUNA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2541;BREU MANGA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2542;UCUQUIRANA;NA;;17,5;15,7;EST;NA;NA;2015;;
TLO_109a114;NA;2543;MATAMATA AMARELO;NA;;13,2;12,9;EST;NA;NA;2015;;
TLO_109a114;NA;2544;ABIURANA;NA;;13,8;13,4;EST;NA;NA;2015;;
TLO_109a114;NA;2545;BREU PITOMBA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2546;MACUCU CHIADOR;NA;;26,8;20,7;EST;NA;NA;2015;;
TLO_109a114;NA;2547;TANIMBUCA;NA;;63,2;32,7;EST;NA;NA;2015;;
TLO_109a114;NA;2547F;INGA DE ARARA;NA;;13,0;12,8;EST;NA;NA;2015;;
TLO_109a114;NA;2548;RIPEIRO VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2549;BREU VERMELHO;NA;;22,3;18,4;EST;NA;NA;2015;;
TLO_109a114;NA;2550;INGA VERMELHA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2551;MUCURAO;NA;;12,8;12,7;EST;NA;NA;2015;;
TLO_109a114;NA;2552;BREU VERMELHO ;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2553;CAFE BRAVO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2554;SAPATEIRO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2555;MATAMATA AMARELO;NA;;16,0;14,8;EST;NA;NA;2015;;
TLO_109a114;NA;2555F;LOURO PRETO;NA;;11,4;11,7;EST;NA;NA;2015;;
TLO_109a114;NA;2556;JARAI;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2557;ANGELIM PEDRA;NA;;72,9;34,7;EST;NA;NA;2015;;
TLO_109a114;NA;2557I;MACUCU CHIADOR;NA;;10,4;10,9;EST;NA;NA;2015;;
TLO_109a114;NA;2558;RIPEIRO VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2559;RIPEIRO VERMELHO ;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2560;ABIURANA;NA;;12,0;12,1;EST;NA;NA;2015;;
TLO_109a114;NA;2561;MATAMATA AMARELO;NA;;20,0;17,2;EST;NA;NA;2015;;
TLO_109a114;NA;2562;ABIURANA ABIU;NA;;38,5;25,5;EST;NA;NA;2015;;
TLO_109a114;NA;2563;RIPEIRO VERMELHO;NA;;11,4;11,7;EST;NA;NA;2015;;
TLO_109a114;NA;2564;ANGELIM RAJADO;NA;;22,0;18,3;EST;NA;NA;2015;;
TLO_109a114;NA;2564D;ABIURANA;NA;;11,2;11,5;EST;NA;NA;2015;;
TLO_109a114;NA;2564F;RIPEIRO VERMELHO;NA;;11,5;11,7;EST;NA;NA;2015;;
TLO_109a114;NA;2565;ABIURANA;NA;;37,0;25,0;EST;NA;NA;2015;;
TLO_109a114;NA;2566;MUIRATINGA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2567;UXI AMARELO;NA;;11,5;11,7;EST;NA;NA;2015;;
TLO_109a114;NA;2567E;LOURO ROSA;NA;;11,5;11,7;EST;NA;NA;2015;;
TLO_109a114;NA;2567F;AMARELINHO;NA;;12,5;12,5;EST;NA;NA;2015;;
TLO_109a114;NA;2567H;UXI AMARELO;NA;;14,2;13,6;EST;NA;NA;2015;;
TLO_109a114;NA;2568;UXIRANA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2569;RIPEIRO VERMELHO;NA;;15,2;14,3;EST;NA;NA;2015;;
TLO_109a114;NA;2570;BREU VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2571;ABIURANA;NA;;19,5;16,9;EST;NA;NA;2015;;
TLO_109a114;NA;2572;FAVEIRA;NA;;46,0;28,1;EST;NA;NA;2015;;
TLO_109a114;NA;2573;MUIRAJIBOIA PRETA;NA;;14,8;14,0;EST;NA;NA;2015;;
TLO_109a114;NA;2573F;ANANI;NA;;12,3;12,3;EST;NA;NA;2015;;
TLO_109a114;NA;2574;CASTANHA VERMELHA;NA;;22,8;18,7;EST;NA;NA;2015;;
TLO_109a114;NA;2575;CARDEIRO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2576;PITOMBA DA MATA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2577;ABIURANA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2578;LOURO PRETO;NA;;37,1;25,0;EST;NA;NA;2015;;
TLO_109a114;NA;2579;ABIURANA ABIU;NA;;15,8;14,7;EST;NA;NA;2015;;
TLO_109a114;NA;2579I;ENVIRA PRETA;NA;;11,0;11,4;EST;NA;NA;2015;;
TLO_109a114;NA;2580;RIPEIRO VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2581;ENVIRA PRETA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2582;MACUCU FOFO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2583;AMAPA ROXO;NA;;44,0;27,4;EST;NA;NA;2015;;
TLO_109a114;NA;2584;MACUCU FOFO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2585;RIPEIRO VERMELHO;NA;;31,7;22,9;EST;NA;NA;2015;;
TLO_109a114;NA;2585F;ABIURANA CASCA FINA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2585H;NA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2586;ESCORREGA MACACO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2587;MATAMATA AMARELO;NA;;31,0;22,6;EST;NA;NA;2015;;
TLO_109a114;NA;2587F;RIPEIRO BRANCO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2588;MAMAOZINHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2589;UCUUBA PRETA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2590;TAUARI;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2591;LOURO ARITU;NA;;21,0;17,7;EST;NA;NA;2015;;
TLO_109a114;NA;2592;MATAMATA AMARELO;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2592H;SORVAO;NA;;11,1;11,5;EST;NA;NA;2015;;
TLO_109a114;NA;2593;TACHI VERMELHO;NA;;20,7;17,6;EST;NA;NA;2015;;
TLO_109a114;NA;2593H;MATAMATA AMARELO;NA;;10,5;11,0;EST;NA;NA;2015;;
TLO_109a114;NA;2594;EMBAUBARANA;NA;;19,6;16,9;EST;NA;NA;2015;;
TLO_109a114;NA;2595;ENVIRA FEDORENTA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2596;MARUPA ROXO;NA;;14,6;13,9;EST;NA;NA;2015;;
TLO_109a114;NA;2596F;UCUQUIRANA;NA;;11,6;11,8;EST;NA;NA;2015;;
TLO_109a114;NA;2597;ANANI;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2597H;NA;NA;;NA;NA;EST;NA;NA;2015;;
TLO_109a114;NA;2598;ABIURANA;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2599;CARAIPE;NA;;NA;NA;EST;M;NA;2015;;
TLO_109a114;NA;2600;CARAIPE;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2601;BREU VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2602;LOURO FOFO;NA;;13,8;13,4;EST;NA;NA;2015;;
TLO_115a120;NA;2603;TACHI VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2603A;TABOQUINHA;NA;;13,2;12,9;EST;NA;NA;2015;;
TLO_115a120;NA;2604;LOURO FOFO;NA;;31,4;22,7;EST;NA;NA;2015;;
TLO_115a120;NA;2605;EMBAUBARANA;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2606;CASTANHA VERMELHA;NA;;17,0;15,4;EST;NA;NA;2015;;
TLO_115a120;NA;2607;TACHI VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2607B;INGA VERMELHA;NA;;15,5;14,5;EST;NA;NA;2015;;
TLO_115a120;NA;2607F;DIMA;NA;;15,8;14,7;EST;NA;NA;2015;;
TLO_115a120;NA;2607H;BREU MANGA;NA;;10,0;10,6;EST;NA;NA;2015;;
TLO_115a120;NA;2608;MATAMATA AMARELO;NA;;17,4;15,7;EST;NA;NA;2015;;
TLO_115a120;NA;2609;TANIMBUCA;NA;;40,8;26,4;EST;NA;NA;2015;;
TLO_115a120;NA;2610;MATAMATA AMARELO;NA;;15,5;14,5;EST;NA;NA;2015;;
TLO_115a120;NA;2611;RIPEIRO VERMELHO;NA;;36,8;24,9;EST;NA;NA;2015;;
TLO_115a120;NA;2611B;LOURO PRETO;NA;;12,5;12,5;EST;NA;NA;2015;;
TLO_115a120;NA;2612;MAMAOZINHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2613;CACAUI;NA;;12,5;12,5;EST;NA;NA;2015;;
TLO_115a120;NA;2614;LOURO FOFO;NA;;16,0;14,8;EST;NA;NA;2015;;
TLO_115a120;NA;2615;MATAMATA AMARELO;NA;;17,5;15,7;EST;NA;NA;2015;;
TLO_115a120;NA;2616;CASTANHA JARANA FG;NA;;11,2;11,5;EST;NA;NA;2015;;
TLO_115a120;NA;2617;GITO VERMELHO;NA;;16,0;14,8;EST;NA;NA;2015;;
TLO_115a120;NA;2618;INHARE;NA;;23,4;19,0;EST;NA;NA;2015;;
TLO_115a120;NA;2619;TACHI VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2620;CUPIUBA;NA;;43,5;27,3;EST;NA;NA;2015;;
TLO_115a120;NA;2621;ABIURANA ABIU;NA;;40,9;26,4;EST;NA;NA;2015;;
TLO_115a120;NA;2622;ACARIQUARA ROXA;NA;;46,2;28,1;EST;NA;NA;2015;;
TLO_115a120;NA;2622E;UCUUBA;NA;;11,6;11,8;EST;NA;NA;2015;;
TLO_115a120;NA;2622I;LOURO FOFO;NA;;11,0;11,4;EST;NA;NA;2015;;
TLO_115a120;NA;2623;MATAMATA AMARELO;NA;;16,1;14,9;EST;NA;NA;2015;;
TLO_115a120;NA;2624;PAJURAZINHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2625;ABIURANA;NA;;23,5;19,0;EST;NA;NA;2015;;
TLO_115a120;NA;2626;MATAMATA AMARELO;NA;;18,4;16,2;EST;NA;NA;2015;;
TLO_115a120;NA;2626A;ENVIRA PRETA;NA;;15,3;14,3;EST;NA;NA;2015;;
TLO_115a120;NA;2627;MATAMATA AMARELO;NA;;46,0;28,1;EST;NA;NA;2015;;
TLO_115a120;NA;2628;ABIURANA;NA;;17,0;15,4;EST;NA;NA;2015;;
TLO_115a120;NA;2629;RIPEIRO VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2630;ARACA BRAVO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2631;MATAMATA AMARELO;NA;;18,4;16,2;EST;NA;NA;2015;;
TLO_115a120;NA;2632;INGA VERMELHA;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2633;CARAIPE;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2634;MATAMATA AMARELO;NA;;20,5;17,4;EST;NA;NA;2015;;
TLO_115a120;NA;2635;ABIURANA;NA;;13,4;13,1;EST;NA;NA;2015;;
TLO_115a120;NA;2636;INGA VERMELHA;NA;;17,2;15,5;EST;NA;NA;2015;;
TLO_115a120;NA;2637;BREU VERMELHO;NA;;23,0;18,8;EST;NA;NA;2015;;
TLO_115a120;NA;2637A;RIPEIRO VERMELHO;NA;;14,2;13,6;EST;NA;NA;2015;;
TLO_115a120;NA;2637F;TAUARI;NA;;12,0;12,1;EST;NA;NA;2015;;
TLO_115a120;NA;2638;BREU VERMELHO;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2639;BREU MANGA;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2640;MATAMATA AMARELO;NA;;21,1;17,8;EST;NA;NA;2015;;
TLO_115a120;NA;2641;ABIURANA;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2642;PIQUIARANA;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2643;MATAMATA AMARELO;NA;;12,3;12,3;EST;NA;NA;2015;;
TLO_115a120;NA;2643D;ABIURANA ABIU;NA;;11,5;11,7;EST;NA;NA;2015;;
TLO_115a120;NA;2644;CASTANHA VERMELHA;NA;;23,2;18,9;EST;NA;NA;2015;;
TLO_115a120;NA;2645;LOURO PRETO;NA;;26,8;20,7;EST;NA;NA;2015;;
TLO_115a120;NA;2646;CACAUI;NA;;10,9;11,3;EST;NA;NA;2015;;
TLO_115a120;NA;2647;BREU VERMELHO;NA;;23,0;18,8;EST;NA;NA;2015;;
TLO_115a120;NA;2648;CASTANHA VERMELHA;NA;;15,7;14,6;EST;NA;NA;2015;;
TLO_115a120;NA;2649;CARDEIRO;NA;;28,8;21,6;EST;NA;NA;2015;;
TLO_115a120;NA;2650;ABIURANA;NA;;19,0;16,6;EST;NA;NA;2015;;
TLO_115a120;NA;2651;BREU VERMELHO;NA;;23,2;18,9;EST;NA;NA;2015;;
TLO_115a120;NA;2652;RIPEIRO VERMELHO;NA;;25,2;19,9;EST;NA;NA;2015;;
TLO_115a120;NA;2652A;MUIRAPIRANGA FG;NA;;12,5;12,5;EST;NA;NA;2015;;
TLO_115a120;NA;2653;BREU VERMELHO;NA;;19,0;16,6;EST;NA;NA;2015;;
TLO_115a120;NA;2654;MATAMATA AMARELO;NA;;16,0;14,8;EST;NA;NA;2015;;
TLO_115a120;NA;2655;RIPEIRO VERMELHO;NA;;22,5;18,5;EST;NA;NA;2015;;
TLO_115a120;NA;2656;ANANI;NA;;NA;NA;EST;M;NA;2015;;
TLO_115a120;NA;2657;MACACAUBA;NA;;36,6;24,8;EST;NA;NA;2015;;
